date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:51	2403/2403	---MCZ	200	added ('OK')	text/xml	date:Tue,%2010%20Sep%202024%2016:26:52%20GMT	https://nhaxinh.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhaxinh.com%2F&format=xml	D:/thien/nhaxinh.com/wp-json/oembed/1.0/embed7fa2	(from https://nhaxinh.com/)
23:26:51	157008/157008	---M--	200	added ('OK')	application/octet-stream	etag:%226194e758-26550%22	https://nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-light-300.woff2	D:/thien/nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-light-300.woff2	(from https://nhaxinh.com/)
23:26:51	117364/117364	---M--	200	added ('OK')	application/octet-stream	etag:%226194e758-1ca74%22	https://nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-solid-900.woff2	D:/thien/nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-solid-900.woff2	(from https://nhaxinh.com/)
23:26:51	7244/7244	---M--	200	added ('OK')	application/octet-stream	etag:%22663850a2-1c4c%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?v=3.14.3	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsae55.woff2	(from https://nhaxinh.com/)
23:26:52	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2010%20Sep%202024%2016:26:53%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/thien/www.googletagmanager.com/gtm.345445.delayed	(from https://nhaxinh.com/)
23:26:53	230667/230667	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2010%20Sep%202024%2016:26:54%20GMT	https://connect.facebook.net/en_US/fbevents.js?v=next	D:/thien/connect.facebook.net/en_US/fbevents2f15.js	(from https://nhaxinh.com/)
23:26:53	241879/241879	---M--	200	added ('OK')	image/jpeg	etag:%226261014b-3b0d7%22	https://nhaxinh.com/wp-content/uploads/2022/04/banner-trang-chu-san-pham-dep-oki.jpg	D:/thien/nhaxinh.com/wp-content/uploads/2022/04/banner-trang-chu-san-pham-dep-oki.jpg	(from https://nhaxinh.com/)
23:26:53	9708/9708	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c1-25ec%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w0aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w0aXpsog.woff2	(from https://nhaxinh.com/)
23:26:53	8800/8800	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c1-2260%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w9aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w9aXpsog.woff2	(from https://nhaxinh.com/)
23:26:53	5112/5112	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c2-13f8%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w2aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w2aXpsog.woff2	(from https://nhaxinh.com/)
23:26:53	13548/13548	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c2-34ec%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w3aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w3aXpsog.woff2	(from https://nhaxinh.com/)
23:26:54	15072/15072	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c2-3ae0%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w5aXo.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w5aXo.woff2	(from https://nhaxinh.com/)
23:26:54	15336/15336	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd3-3be8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu72xKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu72xKOzY.woff2	(from https://nhaxinh.com/)
23:26:54	9852/9852	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd3-267c%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu5mxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu5mxKOzY.woff2	(from https://nhaxinh.com/)
23:26:54	1496/1496	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd3-5d8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7mxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7mxKOzY.woff2	(from https://nhaxinh.com/)
23:26:54	7096/7096	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd4-1bb8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4WxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4WxKOzY.woff2	(from https://nhaxinh.com/)
23:26:55	5796/5796	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd4-16a4%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7WxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7WxKOzY.woff2	(from https://nhaxinh.com/)
23:26:55	12456/12456	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd4-30a8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7GxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7GxKOzY.woff2	(from https://nhaxinh.com/)
23:26:55	18536/18536	---M--	200	added ('OK')	application/octet-stream	etag:%2266ac1cd4-4868%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4mxK.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4mxK.woff2	(from https://nhaxinh.com/)
23:26:55	4900/4900	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c5-1324%22	https://nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Rep8ltA.woff2	D:/thien/nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Rep8ltA.woff2	(from https://nhaxinh.com/)
23:26:56	13504/13504	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c6-34c0%22	https://nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3ROp8ltA.woff2	D:/thien/nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3ROp8ltA.woff2	(from https://nhaxinh.com/)
23:26:56	24016/24016	---M--	200	added ('OK')	application/octet-stream	etag:%22663850c6-5dd0%22	https://nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Sup8.woff2	D:/thien/nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Sup8.woff2	(from https://nhaxinh.com/)
23:26:56	107062/107062	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c6dce2-1a236%22	https://nhaxinh.com/wp-content/cache/min/1/plugins/sdk.js?ver=1724308706	D:/thien/nhaxinh.com/wp-content/cache/min/1/plugins/sdk2e25.js	(from https://nhaxinh.com/)
23:26:56	454/454	---M--	200	added ('OK')	image/png	etag:%2266346eaf-1c6%22	https://nhaxinh.com/wp-content/plugins/sitepress-multilingual-cms/res/flags/vi.png	D:/thien/nhaxinh.com/wp-content/plugins/sitepress-multilingual-cms/res/flags/vi.png	(from https://nhaxinh.com/)
23:26:56	649/649	---M--	200	added ('OK')	image/png	etag:%22619ea56e-289%22	https://nhaxinh.com/wp-content/uploads/2021/09/ic-shopping.png	D:/thien/nhaxinh.com/wp-content/uploads/2021/09/ic-shopping.png	(from https://nhaxinh.com/)
23:26:57	1044/1044	---M--	200	added ('OK')	image/png	etag:%226194e759-414%22	https://nhaxinh.com/wp-content/themes/flatsome-child/assets/images/menu-bar.png	D:/thien/nhaxinh.com/wp-content/themes/flatsome-child/assets/images/menu-bar.png	(from https://nhaxinh.com/)
23:26:57	1295/1295	---M--	200	added ('OK')	image/png	etag:%22625fc51b-50f%22	https://nhaxinh.com/wp-content/uploads/2022/04/logo-nha-xinh-moi-200422.png	D:/thien/nhaxinh.com/wp-content/uploads/2022/04/logo-nha-xinh-moi-200422.png	(from https://nhaxinh.com/)
