date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:45:42	58841/58841	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-e5d9%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/sitepress-multilingual-cms/dist/css/blocks/styles.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/sitepress-multilingual-cms/dist/css/blocks/styles2902.css	(from https://nhaxinh.com/)
01:45:42	2237/2237	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-8bd%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/contact-form-7/includes/css/styles2902.css	(from https://nhaxinh.com/)
01:45:42	4424/4424	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce2-1148%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/devvn-woo-address-selectbox/vietnam-checkout/assets/css/devvn_dwas_style.css?ver=1724308706	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/devvn-woo-address-selectbox/vietnam-checkout/assets/css/devvn_dwas_style2e25.css	(from https://nhaxinh.com/)
01:45:42	46962/46962	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-b772%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/fontawesome/css/all.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/fontawesome/css/all2902.css	(from https://nhaxinh.com/)
01:45:42	1/1	------	400	error ('Bad%20Request')	text/html	date:Tue,%2010%20Sep%202024%2016:28:15%20GMT	https://nhaxinh.com/wp-admin/admin-ajax.php	D:/thien/nhaxinh.com/wp-admin/admin-ajax.62.delayed	(from https://nhaxinh.com/)
01:45:42	57835/57835	------	200	untouched ('OK')	text/css	etag:W/%2262737d1e-e1eb%22	https://nhaxinh.com/wp-content/plugins/download-manager/assets/bootstrap/css/bootstrap.min.css?ver=8d624ed9eef940c6c6f2a3ad111104d7	D:/thien/nhaxinh.com/wp-content/plugins/download-manager/assets/bootstrap/css/bootstrap.minbcd6.css	(from https://nhaxinh.com/)
01:45:42	38926/38926	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-980e%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/css/front.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/css/front2902.css	(from https://nhaxinh.com/)
01:45:42	423/423	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-1a7%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/woo-related-products-refresh-on-reload/public/css/woo-related-products-public.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/woo-related-products-refresh-on-reload/public/css/woo-related-products-public2902.css	(from https://nhaxinh.com/)
01:45:42	1265/1265	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-4f1%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/woo-related-products-refresh-on-reload/public/owl-carousel/owl.carousel.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/woo-related-products-refresh-on-reload/public/owl-carousel/owl.carousel2902.css	(from https://nhaxinh.com/)
01:45:42	156/156	------	302	error ('')	text/html		https://nhaxinh.com/wp-login.php?loginSocial=facebook	D:/thien/nhaxinh.com/wp-login.6311d4.delayed	(from https://nhaxinh.com/)
01:45:42	908/908	------	200	untouched ('OK')	text/css	etag:W/%2266346eaf-38c%22	https://nhaxinh.com/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.min.css?ver=1	D:/thien/nhaxinh.com/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.min68b3.css	(from https://nhaxinh.com/)
01:45:42	8003/8003	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-1f43%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/multiple-shipping-address-woocommerce/css/style.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/multiple-shipping-address-woocommerce/css/style2902.css	(from https://nhaxinh.com/)
01:45:42	11014/11014	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-2b06%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/yith-woocommerce-ajax-product-filter-premium/assets/css/ion.range-slider.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/yith-woocommerce-ajax-product-filter-premium/assets/css/ion.range-slider2902.css	(from https://nhaxinh.com/)
01:45:42	25852/25852	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-64fc%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/yith-woocommerce-ajax-product-filter-premium/assets/css/shortcodes.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/yith-woocommerce-ajax-product-filter-premium/assets/css/shortcodes2902.css	(from https://nhaxinh.com/)
01:45:42	3285/3285	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-cd5%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome/inc/integrations/wc-yith-wishlist/wishlist.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome/inc/integrations/wc-yith-wishlist/wishlist2902.css	(from https://nhaxinh.com/)
01:45:42	151793/151793	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-250f1%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome/assets/css/flatsome.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome/assets/css/flatsome2902.css	(from https://nhaxinh.com/)
01:45:42	13090/13090	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22663850a2-3322%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot?v=3.18.7	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsbfd1.eot	(from https://nhaxinh.com/)
01:45:42	13090/13090	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22663850a2-3322%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	(from https://nhaxinh.com/)
01:45:42	156/156	------	302	error ('')	text/html		https://nhaxinh.com/wp-login.php?loginSocial=google	D:/thien/nhaxinh.com/wp-login.642106.delayed	(from https://nhaxinh.com/)
01:45:42	7244/7244	------	200	untouched ('')	application/octet-stream	etag:%22663850a2-1c4c%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?v=3.18.7	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsbfd1.woff2	(from https://nhaxinh.com/)
01:45:42	12920/12920	------	200	untouched ('')	application/octet-stream	etag:%22663850a2-3278%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf?v=3.18.7	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsbfd1.ttf	(from https://nhaxinh.com/)
01:45:42	12996/12996	------	200	untouched ('')	application/font-woff	etag:%22663850a2-32c4%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff?v=3.18.7	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsbfd1.woff	(from https://nhaxinh.com/)
01:45:42	37371/37371	------	200	untouched ('OK')	image/svg+xml	etag:W/%22663850a2-91fb%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg?v=3.18.7	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsbfd1.svg	(from https://nhaxinh.com/)
01:45:42	30105/30105	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-7599%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome/assets/css/flatsome-shop.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome/assets/css/flatsome-shop2902.css	(from https://nhaxinh.com/)
01:45:42	48205/48205	------	200	untouched ('OK')	text/css	etag:W/%2266c6dce1-bc4d%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome-child/style.css?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/themes/flatsome-child/style2902.css	(from https://nhaxinh.com/)
01:45:42	87553/87553	------	200	untouched ('')	application/javascript	etag:W/%22654af2dd-15601%22	https://nhaxinh.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/thien/nhaxinh.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://nhaxinh.com/)
01:45:42	21218/21218	------	200	untouched ('')	application/javascript	etag:W/%2262737d1e-52e2%22	https://nhaxinh.com/wp-content/plugins/download-manager/assets/bootstrap/js/popper.min.js?ver=8d624ed9eef940c6c6f2a3ad111104d7	D:/thien/nhaxinh.com/wp-content/plugins/download-manager/assets/bootstrap/js/popper.minbcd6.js	(from https://nhaxinh.com/)
01:45:42	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Sep%202024%2016:28:53%20GMT	http://nhaxinh.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	D:/thien/nhaxinh.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.82005e.delayed	(from https://nhaxinh.com/)
01:45:42	62440/62440	------	200	untouched ('')	application/javascript	etag:W/%2262737d1e-f3e8%22	https://nhaxinh.com/wp-content/plugins/download-manager/assets/bootstrap/js/bootstrap.min.js?ver=8d624ed9eef940c6c6f2a3ad111104d7	D:/thien/nhaxinh.com/wp-content/plugins/download-manager/assets/bootstrap/js/bootstrap.minbcd6.js	(from https://nhaxinh.com/)
01:45:42	29770/29770	------	200	untouched ('')	application/javascript	etag:W/%2266c6dce1-744a%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/js/front.js?ver=1724308705	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/js/front2902.js	(from https://nhaxinh.com/)
01:45:42	332/332	------	200	untouched ('')	application/javascript	etag:W/%2266c6dce2-14c%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/woo-related-products-refresh-on-reload/public/js/woo-related-products-public.js?ver=1724308706	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/woo-related-products-refresh-on-reload/public/js/woo-related-products-public2e25.js	(from https://nhaxinh.com/)
01:45:42	9636/9636	------	200	untouched ('')	application/javascript	etag:W/%2266672122-25a4%22	https://nhaxinh.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.8.5	D:/thien/nhaxinh.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minc854.js	(from https://nhaxinh.com/)
01:45:42	3058/3058	------	200	untouched ('')	application/javascript	etag:W/%2266672122-bf2%22	https://nhaxinh.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.8.5	D:/thien/nhaxinh.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minc484.js	(from https://nhaxinh.com/)
01:45:42	1720/1720	------	200	untouched ('')	application/javascript	etag:W/%2266672122-6b8%22	https://nhaxinh.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.8.5	D:/thien/nhaxinh.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min8730.js	(from https://nhaxinh.com/)
01:45:42	15376/15376	------	200	untouched ('')	application/javascript	etag:W/%2266c6dce2-3c10%22	https://nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/multiple-shipping-address-woocommerce/js/front.js?ver=1724308706	D:/thien/nhaxinh.com/wp-content/cache/min/1/wp-content/plugins/multiple-shipping-address-woocommerce/js/front2e25.js	(from https://nhaxinh.com/)
01:45:42	1378463/1378463	------	200	untouched ('')	application/json	date:Tue,%2010%20Sep%202024%2016:26:49%20GMT	https://nhaxinh.com/wp-json/	D:/thien/nhaxinh.com/wp-json/index.html	(from https://nhaxinh.com/)
01:45:42	107354/107354	------	200	untouched ('')	application/json	date:Tue,%2010%20Sep%202024%2016:26:49%20GMT	https://nhaxinh.com/wp-json/wp/v2/pages/97	D:/thien/nhaxinh.com/wp-json/wp/v2/pages/97.json	(from https://nhaxinh.com/)
01:45:42	781/781	------	200	untouched ('')	text/xml	date:Tue,%2010%20Sep%202024%2016:26:49%20GMT	https://nhaxinh.com/xmlrpc.php?rsd	D:/thien/nhaxinh.com/xmlrpc0db0.php	(from https://nhaxinh.com/)
01:45:42	2206/2206	------	200	untouched ('')	application/json	date:Tue,%2010%20Sep%202024%2016:26:50%20GMT	https://nhaxinh.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhaxinh.com%2F	D:/thien/nhaxinh.com/wp-json/oembed/1.0/embede935.json	(from https://nhaxinh.com/)
01:45:42	2403/2403	------	200	untouched ('')	text/xml	date:Tue,%2010%20Sep%202024%2016:26:52%20GMT	https://nhaxinh.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhaxinh.com%2F&format=xml	D:/thien/nhaxinh.com/wp-json/oembed/1.0/embed7fa2	(from https://nhaxinh.com/)
01:45:42	157008/157008	------	200	untouched ('')	application/octet-stream	etag:%226194e758-26550%22	https://nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-light-300.woff2	D:/thien/nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-light-300.woff2	(from https://nhaxinh.com/)
01:45:42	117364/117364	------	200	untouched ('')	application/octet-stream	etag:%226194e758-1ca74%22	https://nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-solid-900.woff2	D:/thien/nhaxinh.com/wp-content/themes/flatsome-child/assets/webfonts/fa-solid-900.woff2	(from https://nhaxinh.com/)
01:45:42	7244/7244	------	200	untouched ('')	application/octet-stream	etag:%22663850a2-1c4c%22	https://nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?v=3.14.3	D:/thien/nhaxinh.com/wp-content/themes/flatsome/assets/css/icons/fl-iconsae55.woff2	(from https://nhaxinh.com/)
01:45:42	230667/230667	------	200	untouched ('OK')	application/x-javascript	date:Tue,%2010%20Sep%202024%2016:26:54%20GMT	https://connect.facebook.net/en_US/fbevents.js?v=next	D:/thien/connect.facebook.net/en_US/fbevents2f15.js	(from https://nhaxinh.com/)
01:45:42	241879/241879	------	200	untouched ('')	image/jpeg	etag:%226261014b-3b0d7%22	https://nhaxinh.com/wp-content/uploads/2022/04/banner-trang-chu-san-pham-dep-oki.jpg	D:/thien/nhaxinh.com/wp-content/uploads/2022/04/banner-trang-chu-san-pham-dep-oki.jpg	(from https://nhaxinh.com/)
01:45:42	9708/9708	------	200	untouched ('')	application/octet-stream	etag:%22663850c1-25ec%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w0aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w0aXpsog.woff2	(from https://nhaxinh.com/)
01:45:42	8800/8800	------	200	untouched ('')	application/octet-stream	etag:%22663850c1-2260%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w9aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w9aXpsog.woff2	(from https://nhaxinh.com/)
01:45:42	5112/5112	------	200	untouched ('')	application/octet-stream	etag:%22663850c2-13f8%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w2aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w2aXpsog.woff2	(from https://nhaxinh.com/)
01:45:43	13548/13548	------	200	untouched ('')	application/octet-stream	etag:%22663850c2-34ec%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w3aXpsog.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w3aXpsog.woff2	(from https://nhaxinh.com/)
01:45:43	15072/15072	------	200	untouched ('')	application/octet-stream	etag:%22663850c2-3ae0%22	https://nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w5aXo.woff2	D:/thien/nhaxinh.com/wp-content/fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCu173w5aXo.woff2	(from https://nhaxinh.com/)
01:45:43	15336/15336	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd3-3be8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu72xKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu72xKOzY.woff2	(from https://nhaxinh.com/)
01:45:43	9852/9852	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd3-267c%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu5mxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu5mxKOzY.woff2	(from https://nhaxinh.com/)
01:45:43	1496/1496	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd3-5d8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7mxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7mxKOzY.woff2	(from https://nhaxinh.com/)
01:45:43	7096/7096	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd4-1bb8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4WxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4WxKOzY.woff2	(from https://nhaxinh.com/)
01:45:43	5796/5796	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd4-16a4%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7WxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7WxKOzY.woff2	(from https://nhaxinh.com/)
01:45:43	12456/12456	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd4-30a8%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7GxKOzY.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7GxKOzY.woff2	(from https://nhaxinh.com/)
01:45:43	18536/18536	------	200	untouched ('')	application/octet-stream	etag:%2266ac1cd4-4868%22	https://nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4mxK.woff2	D:/thien/nhaxinh.com/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4mxK.woff2	(from https://nhaxinh.com/)
01:45:43	4900/4900	------	200	untouched ('')	application/octet-stream	etag:%22663850c5-1324%22	https://nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Rep8ltA.woff2	D:/thien/nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Rep8ltA.woff2	(from https://nhaxinh.com/)
01:45:43	13504/13504	------	200	untouched ('')	application/octet-stream	etag:%22663850c6-34c0%22	https://nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3ROp8ltA.woff2	D:/thien/nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3ROp8ltA.woff2	(from https://nhaxinh.com/)
01:45:43	24016/24016	------	200	untouched ('')	application/octet-stream	etag:%22663850c6-5dd0%22	https://nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Sup8.woff2	D:/thien/nhaxinh.com/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Sup8.woff2	(from https://nhaxinh.com/)
01:45:43	107062/107062	------	200	untouched ('')	application/javascript	etag:W/%2266c6dce2-1a236%22	https://nhaxinh.com/wp-content/cache/min/1/plugins/sdk.js?ver=1724308706	D:/thien/nhaxinh.com/wp-content/cache/min/1/plugins/sdk2e25.js	(from https://nhaxinh.com/)
01:45:43	454/454	------	200	untouched ('')	image/png	etag:%2266346eaf-1c6%22	https://nhaxinh.com/wp-content/plugins/sitepress-multilingual-cms/res/flags/vi.png	D:/thien/nhaxinh.com/wp-content/plugins/sitepress-multilingual-cms/res/flags/vi.png	(from https://nhaxinh.com/)
01:45:43	211938/211938	------	200	untouched ('OK')	text/html	date:Tue,%2010%20Sep%202024%2006:44:10%20GMT	https://nhaxinh.com/gioi-thieu/	D:/thien/nhaxinh.com/gioi-thieu/index.html	(from https://nhaxinh.com/)
